id_titulo,id_persona,orden_credito
251,40032,2
251,13823,3
251,32569,4
251,40803,5
251,23981,6
251,3375,7
251,24048,8
252,3119,1
252,11787,2
252,16678,3
252,6607,4
252,1305,5
252,28450,6
252,11947,7
252,7121,8
252,4514,9
252,15960,10
253,29913,1
253,1593,2
253,13809,3
253,25414,4
253,33298,5
253,22147,6
253,19632,7
253,17385,8
253,23853,9
253,14923,10
254,3567,1
254,23618,2
254,27212,3
254,30720,4
255,1012,1
255,29361,2
255,23409,3
255,20164,4
255,35243,5
255,27496,6
255,10573,7
255,459,8
255,17145,9
255,2833,10
255,29861,11
257,14831,1
257,27465,2
257,20100,3
257,40528,4
257,5138,5
257,4906,6
257,4694,7
257,4693,8
257,21417,9
257,34313,10
257,6937,11
257,39280,12
258,10151,1
258,28062,2
258,30222,3
258,21811,4
258,39096,5
258,30887,6
258,35196,7
258,17647,8
258,30198,9
259,22833,1
259,13057,2
259,12449,3
259,18519,4
259,10560,5
259,12140,6
259,10618,7
259,25906,8
259,10371,9
260,2800,1
260,15210,2
260,23626,3
260,4195,4
260,4924,5
260,23344,6
260,32621,7
260,33669,8
261,37018,1
261,27994,2
261,22509,3
261,25560,4
261,38322,5
261,23469,6
261,25071,7
261,34019,8
261,2948,9
261,21863,10
261,4559,11
262,21403,1
262,37265,2
262,5620,3
262,9046,4
262,23398,5
262,12034,6
262,19704,7
262,31089,8
262,28084,9
265,10643,1
265,15838,2
265,12943,3
265,33662,4
265,11400,5
265,4808,6
265,20018,7
265,21608,8
265,1787,9
265,8111,10
265,17759,11
265,39646,12
265,28443,13
265,28763,14
266,19197,1
266,3585,2
266,27154,3
266,3799,4
266,23119,5
266,40418,6
266,15054,7
268,14456,1
268,13987,2
268,33155,3
268,2887,4
268,20170,5
268,12683,6
268,38319,7
268,14776,8
269,24752,1
269,14876,2
269,30319,3
269,5005,4
269,22287,5
269,10831,6
269,29676,7
269,34313,8
269,28388,9
269,6917,10
269,11826,11
270,22460,1
270,14174,2
270,22377,3
270,20172,4
270,13330,5
270,8266,6
270,25797,7
270,36461,8
270,7278,9
270,8328,10
270,34005,11
270,30503,12
271,17643,1
271,5142,2
271,1637,3
271,38836,4
271,21866,5
271,28924,6
271,23989,7
272,32415,1
272,11164,2
272,6306,3
272,16550,4
272,23632,5
272,13792,6
272,29194,7
273,38387,1
273,6600,2
273,18212,3
273,5911,4
273,22978,5
273,31377,6
274,11945,1
274,27795,2
274,13404,3
274,12488,4
274,27055,5
275,16012,1
275,22215,2
275,24466,3
275,33188,4
275,18911,5
275,5555,6
275,11389,7
275,4255,8
276,6932,1
276,27118,2
276,17359,3
276,29758,4
276,25413,5
276,9698,6
276,38762,7
276,27769,8
276,38886,9
276,33500,10
276,29164,11
276,1496,12
276,9687,13
276,28308,14
276,8417,15
277,9615,1
277,35036,2
277,29463,3
277,37142,4
277,25064,5
277,14805,6
278,2485,1
278,30799,2
278,28178,3
278,39940,4
278,17323,5
278,33082,6
278,26989,7
278,31237,8
279,22523,1
280,4487,1
280,11202,2
280,8619,3
280,5201,4
280,35796,5
280,6181,6
280,12340,7
280,8277,8
282,26075,1
282,18831,2
282,2625,3
282,14587,4
282,6305,5
282,27162,6
282,9473,7
282,7106,8
282,280,9
282,6371,10
283,39824,1
283,23120,2
283,1133,3
283,27570,4
283,33220,5
283,3955,6
283,11348,7
283,29495,8
283,30989,9
283,4131,10
283,29082,11
283,19058,12
283,16311,13
283,7582,14
283,13006,15
285,17539,1
285,17486,2
285,15527,3
285,26584,4
285,37033,5
285,23410,6
285,25234,7
285,35794,8
286,7719,1
286,27830,2
286,16799,3
286,35708,4
286,33165,5
286,14408,6
286,25696,7
286,37826,8
287,21286,1
287,38298,2
287,18828,3
287,23281,4
287,9999,5
287,10381,6
287,36904,7
287,34053,8
287,6012,9
287,32993,10
288,20387,1
288,37333,2
288,19333,3
288,30303,4
288,26275,5
288,37232,6
288,19544,7
288,29868,8
288,17264,9
289,2042,1
289,11894,2
289,2638,3
289,19640,4
289,40384,5
289,1139,6
289,2327,7
289,2326,8
289,9705,9
289,18884,10
289,18590,11
290,40040,1
290,21771,2
290,20578,3
290,18929,4
290,16057,5
290,21146,6
290,16063,7
290,21751,8
292,40122,1
292,19767,2
292,25245,3
292,15058,4
292,32307,5
292,20883,6
292,24635,7
292,39404,8
292,40335,9
292,25247,10
292,36703,11
292,40125,12
292,26750,13
292,40319,14
292,40329,15
292,27102,16
292,36729,17
292,28205,18
292,25966,19
292,38089,20
292,31762,21
292,24638,22
292,26244,23
293,23293,1
293,37750,2
293,4877,3
293,29501,4
293,25628,5
293,2463,6
293,34653,7
293,9026,8
293,38197,9
293,13521,10
294,11049,1
294,30882,2
294,9122,3
294,14838,4
294,38307,5
294,38191,6
294,22188,7
294,19234,8
294,34362,9
294,11581,10
295,14332,1
295,36985,2
295,31033,3
295,34846,4
295,20832,5
295,32776,6
295,31326,7
295,32788,8
295,8149,9
295,3310,10
295,36986,11
295,36648,12
295,34929,13
295,36649,14
295,40358,15
295,26246,16
295,34841,17
296,1004,1
296,32347,2
296,26888,3
296,15605,4
296,24908,5
296,18520,6
296,31125,7
297,22335,1
297,19155,2
297,33356,3
297,26691,4
297,22334,5
297,13323,6
297,12455,7
298,36335,1
298,38962,2
298,31398,3
298,30222,4
298,34977,5
298,29069,6
298,9298,7
298,12616,8
298,2765,9
298,40111,10
298,496,11
298,31324,12
298,30177,13
298,30284,14
298,32796,15
298,3567,16
298,30248,17
298,3773,18
298,5072,19
298,3674,20
298,27484,21
298,20749,22
299,11657,1
299,28264,2
299,39644,3
299,37971,4
299,25922,5
299,19433,6
299,5678,7
299,16592,8
299,5005,9
299,12643,10
299,4140,11
300,36159,1
300,35290,2
300,24068,3
300,30977,4
300,36015,5
300,38853,6
300,7196,7
300,31337,8
300,39036,9
301,22248,1
301,40093,2
301,40751,3
301,18614,4
301,5426,5
301,13093,6
301,25778,7
301,27820,8
302,34322,1
302,9275,2
302,27929,3
302,33776,4
302,19255,5
302,21849,6
302,26815,7
304,22860,1
304,6910,2
304,3153,3
304,18855,4
304,4669,5
304,26639,6
304,18580,7
304,2357,8
304,6360,9
304,11076,10
305,15487,1
306,11898,1
306,6354,2
306,14945,3
306,14703,4
306,21951,5
306,11763,6
306,8969,7
306,7972,8
306,11286,9
306,3142,10
307,30882,1
307,31804,2
307,6876,3
307,14801,4
307,8412,5
307,25385,6
307,531,7
307,29117,8
307,27569,9
307,34904,10
307,9202,11
307,4479,12
307,301,13
308,3638,1
308,34554,2
308,34472,3
308,5495,4
308,9618,5
308,32485,6
308,15942,7
308,38159,8
308,36386,9
308,16207,10
309,8890,1
310,24316,1
310,34564,2
310,7806,3
310,38040,4
310,26057,5
312,2190,1
312,25776,2
312,39924,3
312,40728,4
312,22862,5
312,33199,6
312,23130,7
312,11953,8
312,2520,9
312,29168,10
312,15303,11
312,39778,12
312,29153,13
312,32167,14
312,32138,15
312,25007,16
312,22141,17
312,37257,18
312,31342,19
312,3529,20
312,19432,21
312,3371,22
312,1391,23
312,27218,24
312,23855,25
313,28968,1
314,618,1
314,38684,2
314,2810,3
314,39752,4
314,39815,5
315,30369,1
315,34627,2
315,22441,3
315,9192,4
315,11479,5
315,17429,6
315,9007,7
315,24006,8
316,12684,1
316,28594,2
316,28337,3
316,38456,4
316,16545,5
316,7629,6
316,2803,7
316,2202,8
316,8545,9
316,17968,10
317,32526,1
317,1600,2
317,37426,3
317,29210,4
317,21104,5
317,15898,6
317,16034,7
319,25077,1
320,17407,1
320,26254,2
320,33187,3
320,18510,4
320,12981,5
320,36032,6
320,39332,7
320,10465,8
322,39426,1
322,22245,2
322,25219,3
322,1865,4
322,22765,5
322,6815,6
323,17407,1
323,11393,2
323,4253,3
323,4755,4
323,26954,5
323,36813,6
324,37595,1
324,1124,2
324,38149,3
324,16017,4
324,15456,5
324,33860,6
324,18629,7
324,19752,8
324,19926,9
324,22544,10
324,17746,11
324,20206,12
324,13377,13
324,24964,14
325,33635,1
325,36461,2
325,35113,3
325,11210,4
325,23764,5
325,33931,6
325,14226,7
326,6572,1
326,5103,2
326,9162,3
326,28454,4
326,35664,5
326,27694,6
326,7334,7
326,33641,8
326,8861,9
326,29146,10
326,28315,11
326,27119,12
327,6572,1
327,5103,2
327,27694,3
327,7334,4
327,33641,5
327,9199,6
327,7138,7
328,31107,1
328,3050,2
328,17755,3
328,2647,4
328,32108,5
328,5271,6
328,7964,7
328,1677,8
328,34478,9
329,33859,1
329,37120,2
329,1773,3
329,18754,4
329,5195,5
329,29308,6
329,29842,7
329,38600,8
329,39222,9
330,21941,1
330,37774,2
330,7409,3
330,24466,4
330,27329,5
330,2077,6
330,15753,7
330,5377,8
330,12156,9
330,35861,10
331,4822,1
331,2848,2
331,15756,3
331,2575,4
331,5565,5
331,26774,6
331,5052,7
331,4534,8
331,27549,9
331,974,10
332,40435,1
332,31298,2
332,27648,3
332,36723,4
332,40393,5
332,796,6
332,36703,7
332,40206,8
333,37369,1
333,32944,2
333,33327,3
333,15567,4
333,25766,5
333,35708,6
333,21242,7
333,813,8
333,7998,9
333,8453,10
334,24861,1
334,1036,2
334,25491,3
334,16567,4
334,16665,5
334,7488,6
334,23039,7
334,10348,8
334,6642,9
334,21003,10
334,4502,11
334,9292,12
335,13666,1
335,7708,2
335,26562,3
335,20646,4
335,29056,5
335,7508,6
335,10895,7
335,12570,8
335,8036,9
336,33327,1
336,18768,2
336,10346,3
336,32319,4
336,39595,5
336,3862,6
336,3067,7
336,21249,8
336,7556,9
336,29727,10
336,9872,11
337,21173,1
337,7775,2
337,837,3
337,37018,4
337,16923,5
337,26263,6
337,40504,7
337,583,8
337,9458,9
337,5157,10
337,12448,11
337,37577,12
337,22623,13
337,35627,14
337,33913,15
338,8319,1
338,16934,2
338,8259,3
338,10737,4
338,33720,5
338,2992,6
338,22544,7
338,6736,8
338,35117,9
338,17377,10
338,8006,11
338,38253,12
338,12784,13
338,25927,14
338,6867,15
339,25244,1
339,24190,2
339,19890,3
339,26417,4
339,8145,5
340,39752,1
340,11508,2
340,12290,3
340,22238,4
340,7,5
341,21941,1
341,18287,2
341,10754,3
341,37775,4
341,20049,5
341,9723,6
341,7480,7
341,37736,8
341,24153,9
341,29681,10
341,25561,11
341,22925,12
342,17615,1
342,29905,2
342,37752,3
342,18768,4
342,29929,5
342,39597,6
342,16786,7
342,16234,8
342,25324,9
342,3273,10
342,22880,11
342,31693,12
342,1502,13
342,25727,14
342,25376,15
343,8235,1
343,19519,2
343,39600,3
343,25653,4
343,1081,5
343,32473,6
343,28649,7
343,29855,8
343,35937,9
344,8242,1
344,15946,2
344,23132,3
344,2836,4
344,31601,5
344,13365,6
344,2815,7
344,29781,8
344,16013,9
344,3084,10
345,2836,1
345,3897,2
345,8242,3
345,15946,4
345,31601,5
345,7290,6
345,2649,7
346,39638,1
346,9995,2
346,25364,3
346,38185,4
346,5364,5
346,19662,6
346,12519,7
346,21796,8
346,34425,9
346,25944,10
346,22599,11
346,29751,12
347,34247,1
347,15793,2
347,8602,3
347,20220,4
347,7940,5
347,12537,6
347,32462,7
347,10273,8
347,28187,9
347,1930,10
348,19024,1
348,10188,2
348,12555,3
348,34004,4
348,16941,5
348,17630,6
348,12234,7
349,9640,1
349,15482,2
349,28879,3
349,31417,4
349,6383,5
349,1665,6
349,6646,7
350,37653,1
350,16502,2
350,7068,3
350,10643,4
350,12563,5
350,39597,6
350,8974,7
350,20684,8
350,10312,9
350,10283,10
350,25735,11
350,25521,12
350,32542,13
350,2980,14
350,38626,15
351,7651,1
351,37898,2
351,9949,3
351,15801,4
351,15768,5
351,23809,6
351,39592,7
351,22555,8
351,7904,9
351,30565,10
351,4212,11
351,4967,12
352,38208,1
352,24837,2
352,20957,3
352,24655,4
352,8648,5
352,29887,6
352,24977,7
352,6750,8
352,16821,9
352,12226,10
353,13617,1
353,39736,2
353,21215,3
353,13666,4
353,4984,5
353,14054,6
353,1378,7
353,11156,8
354,260,1
354,6444,2
354,19621,3
354,10892,4
354,7473,5
354,2321,6
354,5155,7
354,21350,8
355,5594,1
355,8235,2
355,6743,3
355,28113,4
355,37023,5
355,8538,6
355,13679,7
355,5584,8
356,24895,1
356,18356,2
356,32746,3
356,17738,4
356,25754,5
356,5638,6
356,5031,7
356,39597,8
356,24167,9
356,12070,10
357,16561,1
357,40751,2
357,7083,3
357,14836,4
357,7764,5
357,40875,6
357,16226,7
357,14462,8
357,29768,9
357,29726,10
358,7193,1
358,16672,2
358,859,3
358,17816,4
358,25653,5
358,21608,6
358,31250,7
358,2881,8
358,24914,9
358,31984,10
358,7739,11
358,7944,12
359,33395,1
359,16811,2
359,9403,3
359,9632,4
359,39456,5
359,20023,6
359,31098,7
359,8466,8
359,21239,9
359,31959,10
360,35870,1
360,8097,2
360,6368,3
360,4632,4
361,16934,1
361,19697,2
361,16941,3
361,5175,4
361,11139,5
361,29186,6
361,14124,7
361,15935,8
361,16664,9
361,38067,10
361,2941,11
361,3686,12
361,30441,13
361,37019,14
361,12748,15
361,34783,16
361,10973,17
361,18710,18
361,37030,19
362,23177,1
362,33617,2
362,25374,3
362,32625,4
362,34167,5
362,10729,6
362,6621,7
363,38316,1
363,28581,2
363,37151,3
363,2816,4
363,2276,5
363,16711,6
363,4407,7
363,2740,8
363,35032,9
363,38074,10
364,12237,1
364,3755,2
364,33168,3
364,22105,4
364,18440,5
364,22900,6
364,10881,7
364,3958,8
364,8399,9
364,11660,10
365,20662,1
365,25216,2
365,29078,3
365,7074,4
365,25226,5
365,17009,6
365,18370,7
366,20340,1
366,35555,2
366,36111,3
366,23478,4
366,23407,5
366,39292,6
366,28053,7
366,3340,8
368,25461,1
368,9316,2
368,38484,3
368,762,4
368,9716,5
368,19284,6
368,29662,7
368,40633,8
368,27609,9
368,34122,10
368,36039,11
368,11850,12
368,7479,13
368,9318,14
371,6707,1
371,23192,2
371,23216,3
371,18030,4
371,32591,5
371,6565,6
371,487,7
371,3896,8
371,10118,9
372,39971,1
372,3678,2
372,1566,3
372,14306,4
372,33262,5
372,40187,6
372,39381,7
372,23559,8
372,38604,9
372,39292,10
372,689,11
372,39382,12
373,36710,1
373,19535,2
373,15249,3
373,27898,4
373,24651,5
373,19828,6
373,40216,7
374,16439,1
374,1072,2
374,40861,3
374,29244,4
374,26280,5
374,3745,6
374,33272,7
374,38640,8
374,9838,9
374,27216,10
375,8221,1
375,7041,2
375,7435,3
375,5005,4
375,10515,5
375,4790,6
376,7270,1
376,16354,2
376,35153,3
376,38396,4
376,16877,5
376,7253,6
376,19414,7
376,1390,8
376,36593,9
376,36532,10
376,19810,11
377,15678,1
377,16212,2
377,22322,3
377,17480,4
377,12174,5
377,4851,6
377,19933,7
377,10409,8
377,37195,9
377,32777,10
377,20450,11
377,19824,12
377,6454,13
378,19086,1
378,40759,2
378,36562,3
378,4290,4
378,16095,5
378,30610,6
378,3124,7
378,6418,8
378,8630,9
378,15982,10
378,8204,11
381,13255,1
381,5942,2
381,8543,3
381,6087,4
381,37746,5
381,16916,6
381,27552,7
381,5493,8
381,8542,9
381,19936,10
381,20490,11
382,18600,1
382,34042,2
382,29158,3
382,38802,4
382,24588,5
382,27841,6
382,10395,7
382,18732,8
382,13488,9
382,6061,10
382,14177,11
382,9014,12
382,23912,13
382,572,14
382,21513,15
382,2690,16
382,23395,17
382,17031,18
383,8376,1
383,37004,2
383,33213,3
383,5248,4
383,13351,5
383,26616,6
383,25618,7
383,7686,8
383,19449,9
383,15719,10
383,18144,11
383,5437,12
384,2018,1
384,33452,2
384,30902,3
384,38957,4
384,231,5
384,23200,6
384,9264,7
384,2776,8
384,23572,9
385,16700,1
385,19041,2
385,10927,3
385,18714,4
385,29183,5
385,31612,6
386,25075,1
386,8554,2
386,21867,3
386,8199,4
386,21957,5
386,22993,6
386,4950,7
386,32272,8
387,16335,1
387,40743,2
387,25199,3
387,10227,4
387,38382,5
387,21909,6
387,25902,7
387,14763,8
387,11489,9
387,2975,10
388,21009,1
388,28922,2
388,32978,3
388,23648,4
388,36306,5
388,11524,6
389,17553,1
389,39518,2
389,26955,3
390,9641,1
390,24433,2
390,6238,3
390,32496,4
390,40113,5
391,2440,1
391,35964,2
391,28237,3
391,6494,4
391,25351,5
391,21533,6
391,8317,7
391,1056,8
391,35391,9
391,18357,10
391,7236,11
391,34237,12
391,32484,13
391,21883,14
391,10913,15
391,17936,16
392,25311,1
392,34376,2
392,37551,3
392,9908,4
392,25613,5
392,19636,6
392,13299,7
392,27283,8
393,15935,1
393,7316,2
393,21941,3
393,20171,4
393,33327,5
393,39319,6
393,9389,7
393,15869,8
393,9058,9
393,8305,10
393,27692,11
393,21475,12
393,3792,13
393,33291,14
393,11323,15
393,9925,16
394,10916,1
394,35706,2
394,11453,3
394,14991,4
394,28007,5
394,416,6
394,6104,7
394,27308,8
394,10812,9
394,1393,10
394,2090,11
395,29980,1
395,3044,2
395,37233,3
395,23451,4
395,40569,5
395,13153,6
395,32235,7
395,5463,8
395,5083,9
395,15863,10
395,28080,11
395,5099,12
396,1119,1
396,31469,2
396,27248,3
396,11621,4
396,34153,5
396,24591,6
396,13056,7
396,34048,8
397,29656,1
397,1400,2
397,19188,3
397,5988,4
397,13181,5
397,32270,6
397,6875,7
397,19167,8
397,13237,9
397,9896,10
398,30573,1
398,2038,2
398,32255,3
398,19208,4
398,36875,5
398,26032,6
398,35131,7
398,33470,8
398,32855,9
398,35205,10
398,40593,11
398,27500,12
399,12896,1
399,28976,2
399,20590,3
399,20574,4
399,20867,5
400,24243,1
400,21864,2
400,7174,3
400,33632,4
400,22105,5
400,35811,6
400,9670,7
400,13369,8
400,37462,9
400,14245,10
400,1028,11
400,36359,12
400,1635,13
400,19024,14
400,16216,15
400,29890,16
400,38052,17
400,7951,18
400,20284,19
400,20218,20
400,13886,21
401,20311,1
401,37462,2
401,31942,3
401,33632,4
401,7174,5
401,22105,6
401,1028,7
401,21864,8
401,20218,9
401,14245,10
401,16216,11
401,35811,12
401,24243,13
402,38800,1
402,26025,2
402,3714,3
402,21310,4
402,39931,5
402,11060,6
402,22902,7
402,6123,8
402,6356,9
402,13121,10
402,29628,11
402,22913,12
402,27950,13
402,6756,14
403,34339,1
403,11787,2
403,5847,3
403,17396,4
403,26959,5
403,27462,6
403,10945,7
403,7197,8
403,1606,9
403,21747,10
403,40740,11
403,4447,12
403,9620,13
406,35378,1
406,32619,2
406,18810,3
406,32864,4
406,17106,5
407,38713,1
407,18810,2
407,32619,3
407,17107,4
407,30753,5
407,26760,6
407,36486,7
408,38713,1
408,18810,2
408,32619,3
408,17107,4
408,30753,5
408,26760,6
408,36486,7
409,38713,1
409,18810,2
409,32619,3
409,17107,4
409,30753,5
409,26760,6
409,36486,7
410,38713,1
410,18810,2
410,32619,3
410,17107,4
410,30753,5
410,3552,6
410,33367,7
411,38713,1
411,18810,2
411,32619,3
411,17107,4
411,30753,5
411,26760,6
411,36486,7
412,38713,1
412,18810,2
412,32619,3
412,17107,4
412,30753,5
412,26760,6
412,36486,7
413,38713,1
413,18810,2
413,32619,3
413,17107,4
413,30753,5
413,26760,6
413,36486,7
414,38713,1
414,18810,2
414,32619,3
414,17107,4
414,30753,5
414,26760,6
414,36486,7
415,38713,1
415,18810,2
415,32619,3
415,17107,4
415,30753,5
415,26760,6
415,36486,7
416,38713,1
416,18810,2
416,32619,3
416,17107,4
416,30753,5
416,3552,6
416,33367,7
417,38713,1
417,18810,2
417,32619,3
417,17107,4
417,30753,5
417,26760,6
417,36486,7
418,35378,1
418,32619,2
418,18810,3
418,32864,4
418,17106,5
418,30753,6
419,18810,1
419,32864,2
419,17106,3
419,32619,4
419,21311,5
419,30764,6
419,9812,7
419,30753,8
419,30795,9
420,38713,1
420,18810,2
420,32619,3
420,17107,4
420,30753,5
420,26760,6
420,36486,7
421,38713,1
421,18810,2
421,32619,3
421,17107,4
421,30753,5
421,26760,6
421,36486,7
422,38713,1
422,18810,2
422,32619,3
422,17107,4
422,30753,5
422,26760,6
422,36486,7
423,38713,1
423,18810,2
423,32619,3
423,17107,4
423,30753,5
424,30157,1
424,25011,2
424,18810,3
424,32619,4
424,17107,5
424,30753,6
424,28964,7
425,38713,1
425,18810,2
425,32619,3
425,17107,4
425,30753,5
425,26760,6
425,36486,7
426,7715,1
426,38082,2
426,28454,3
426,32827,4
426,27714,5
426,39998,6
426,21590,7
427,30528,1
427,5451,2
427,36824,3
427,37622,4
427,2184,5
427,13869,6
427,6755,7
427,36541,8
428,30861,1
428,15972,2
428,4333,3
428,26455,4
428,26528,5
428,23307,6
428,28174,7
428,10785,8
428,4144,9
428,36634,10
428,33548,11
429,35349,1
429,13744,2
429,25244,3
429,27380,4
429,40451,5
429,25247,6
429,36189,7
429,14394,8
429,23118,9
429,20828,10
429,20450,11
430,5005,1
430,10773,2
430,28264,3
430,4407,4
430,32939,5
430,7437,6
430,21098,7
430,7134,8
430,443,9
430,6575,10
430,10792,11
430,37654,12
432,5600,1
433,10848,1
433,22053,2
433,6640,3
433,19991,4
433,12226,5
433,35964,6
433,7706,7
433,2098,8
433,18046,9
433,37357,10
433,21564,11
433,9695,12
433,36976,13
433,27736,14
433,27713,15
433,7734,16
433,1502,17
433,30088,18
433,19788,19
433,2605,20
433,15813,21
434,26572,1
434,29177,2
434,32109,3
434,3911,4
434,441,5
435,32189,1
435,9672,2
435,3390,3
435,12141,4
435,2150,5
435,32468,6
435,3856,7
435,8625,8
435,36393,9
435,9628,10
436,21682,1
436,40153,2
436,21768,3
436,35369,4
436,28364,5
436,34709,6
436,16060,7
436,29001,8
436,21736,9
437,11644,1
437,617,2
437,26805,3
437,31082,4
437,883,5
437,1802,6
437,33249,7
437,14001,8
437,14814,9
437,34300,10
437,175,11
437,26982,12
437,9570,13
438,12154,1
438,5594,2
438,5235,3
438,7847,4
438,29663,5
438,5772,6
438,22497,7
438,7896,8
438,460,9
438,11448,10
438,33629,11
438,38190,12
439,4693,1
439,25020,2
439,890,3
439,17103,4
439,38123,5
439,28385,6
439,9556,7
439,34313,8
439,37598,9
439,10451,10
440,28913,1
440,19792,2
440,36285,3
440,21005,4
440,39384,5
440,10143,6
440,20615,7
440,29901,8
440,39722,9
440,4744,10
442,20413,1
442,3661,2
442,12943,3
442,28498,4
442,4541,5
442,8682,6
442,32928,7
442,10924,8
442,25164,9
442,18708,10
442,12217,11
442,18182,12
442,18195,13
443,15738,1
443,38185,2
443,24582,3
443,10929,4
444,8225,1
444,29576,2
444,9300,3
444,18546,4
444,1265,5
444,13420,6
444,11289,7
444,22008,8
444,22904,9
444,10387,10
444,23694,11
444,33086,12
444,11502,13
444,15196,14
446,7718,1
446,27830,2
446,20737,3
446,10710,4
446,28620,5
446,2679,6
446,436,7
446,10962,8
447,27170,1
447,15614,2
447,15553,3
447,33644,4
447,9165,5
447,21762,6
447,23167,7
447,38058,8
447,5065,9
447,12813,10
448,20959,1
448,32007,2
448,37019,3
448,4875,4
448,29718,5
448,10675,6
448,19946,7
448,27941,8
448,15504,9
448,3638,10
449,20959,1
449,32007,2
449,37019,3
449,29718,4
449,10675,5
449,3638,6
449,15504,7
449,19946,8
449,27941,9
449,4875,10
450,20959,1
450,32007,2
450,37019,3
450,5652,4
450,4875,5
450,8166,6
450,29718,7
450,10675,8
450,15504,9
450,19946,10
450,3638,11
450,27941,12
451,20959,1
451,32007,2
451,37019,3
451,3638,4
451,30560,5
451,4875,6
451,25793,7
451,8166,8
451,29718,9
451,10675,10
451,15504,11
451,19946,12
451,27941,13
451,10344,14
452,20959,1
452,32007,2
452,4875,3
452,29718,4
452,10675,5
452,5857,6
452,3638,7
452,2866,8
452,27941,9
452,37019,10
452,15504,11
452,19946,12
453,27026,1
453,31249,2
453,12995,3
453,2666,4
453,21519,5
453,7292,6
453,38496,7
453,19461,8
453,24731,9
453,4038,10
453,14726,11
453,9911,12
453,5639,13
453,39269,14
453,40004,15
453,8755,16
454,6898,1
454,33826,2
454,40352,3
454,3799,4
454,18978,5
454,40385,6
454,36707,7
454,27174,8
454,40211,9
454,28118,10
454,12296,11
454,36669,12
454,33839,13
454,12692,14
454,40327,15
454,40369,16
454,14892,17
454,28719,18
454,14309,19
454,33023,20
454,932,21
454,26386,22
454,20139,23
455,6731,1
455,37888,2
455,36363,3
455,6149,4
455,34774,5
456,10841,1
457,29016,1
457,20521,2
457,772,3
457,18931,4
457,29005,5
457,20466,6
457,23250,7
457,20550,8
457,20603,9
457,21710,10
459,30077,1
459,1223,2
459,19119,3
459,1319,4
459,16893,5
459,14185,6
459,18507,7
459,23017,8
460,23418,1
460,30178,2
460,31494,3
460,16117,4
460,8685,5
460,17761,6
460,30879,7
460,21765,8
460,34135,9
460,407,10
460,27877,11
460,7684,12
460,22205,13
460,10314,14
461,34685,1
461,16502,2
461,40772,3
461,17954,4
461,15905,5
461,9670,6
461,24128,7
461,19987,8
461,31870,9
461,33026,10
462,40229,1
462,33034,2
462,5133,3
462,26486,4
462,2252,5
462,14012,6
462,161,7
462,754,8
462,30561,9
462,26467,10
462,153,11
462,384,12
464,24754,1
464,12099,2
464,29645,3
464,39547,4
464,40383,5
464,1642,6
464,7976,7
464,12080,8
465,19406,1
465,21864,2
465,6003,3
465,6961,4
465,25961,5
465,2611,6
465,29332,7
465,30831,8
465,386,9
465,25800,10
465,12269,11
468,8388,1
469,22657,1
469,40860,2
469,6294,3
469,39793,4
469,15180,5
469,12939,6
469,1440,7
469,16432,8
469,22684,9
470,14471,1
470,33604,2
470,17681,3
470,22529,4
470,10718,5
470,8849,6
470,18165,7
